"id","class_room_id","day_of_week","period_number","school_id","status","subject_id","tutor_id","weekly_timetable_id","subject_name","tutor_name"
"11992","31","FRIDAY",8,"1","ASSIGNED","25","T049","34","Tamil","Tutor 49"
"11993","31","SATURDAY",1,"1","ASSIGNED","23","T056","34","Botany","Tutor 56"
"11994","31","SATURDAY",2,"1","ASSIGNED","22","T075","34","Chemistry","Tutor 75"
"11995","31","SATURDAY",3,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"11996","31","SATURDAY",4,"1","ASSIGNED","22","T076","34","Chemistry","Tutor 76"
"11997","31","SATURDAY",5,"1","CONFLICT","21",NULL,"34","Physics",NULL
"11998","31","SATURDAY",6,"1","ASSIGNED","20","T053","34","Maths","Tutor 53"
"11999","31","SATURDAY",7,"1","ASSIGNED","21","T074","34","Physics","Tutor 74"
"12000","31","SATURDAY",8,"1","ASSIGNED","21","T054","34","Physics","Tutor 54"
"12001","32","MONDAY",1,"1","ASSIGNED","24","T077","34","Zoology","Tutor 77"
"12002","32","MONDAY",2,"1","ASSIGNED","25","T059","34","Tamil","Tutor 59"
"12003","32","MONDAY",3,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12004","32","MONDAY",4,"1","ASSIGNED","23","T056","34","Botany","Tutor 56"
"12005","32","MONDAY",5,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12006","32","MONDAY",6,"1","ASSIGNED","26","T059","34","English","Tutor 59"
"12007","32","MONDAY",7,"1","ASSIGNED","22","T055","34","Chemistry","Tutor 55"
"12008","32","MONDAY",8,"1","ASSIGNED","20","T053","34","Maths","Tutor 53"
"12009","32","TUESDAY",1,"1","ASSIGNED","18","T042","34","Computer Science","Tutor 42"
"12010","32","TUESDAY",2,"1","ASSIGNED","26","T040","34","English","Tutor 40"
"12011","32","TUESDAY",3,"1","ASSIGNED","24","T067","34","Zoology","Tutor 67"
"12012","32","TUESDAY",4,"1","ASSIGNED","19","T052","34","Physical Training","Tutor 52"
"12013","32","TUESDAY",5,"1","ASSIGNED","26","T040","34","English","Tutor 40"
"12014","32","TUESDAY",6,"1","ASSIGNED","21","T075","34","Physics","Tutor 75"
"12015","32","TUESDAY",7,"1","ASSIGNED","23","T056","34","Botany","Tutor 56"
"12016","32","TUESDAY",8,"1","ASSIGNED","25","T049","34","Tamil","Tutor 49"
"12017","32","WEDNESDAY",1,"1","ASSIGNED","20","T054","34","Maths","Tutor 54"
"12018","32","WEDNESDAY",2,"1","ASSIGNED","24","T077","34","Zoology","Tutor 77"
"12019","32","WEDNESDAY",3,"1","ASSIGNED","22","T055","34","Chemistry","Tutor 55"
"12020","32","WEDNESDAY",4,"1","ASSIGNED","21","T055","34","Physics","Tutor 55"
"12021","32","WEDNESDAY",5,"1","ASSIGNED","25","T049","34","Tamil","Tutor 49"
"12022","32","WEDNESDAY",6,"1","ASSIGNED","22","T056","34","Chemistry","Tutor 56"
"12023","32","WEDNESDAY",7,"1","ASSIGNED","24","T078","34","Zoology","Tutor 78"
"12024","32","WEDNESDAY",8,"1","ASSIGNED","19","T052","34","Physical Training","Tutor 52"
"12025","32","THURSDAY",1,"1","ASSIGNED","23","T056","34","Botany","Tutor 56"
"12026","32","THURSDAY",2,"1","ASSIGNED","21","T054","34","Physics","Tutor 54"
"12027","32","THURSDAY",3,"1","ASSIGNED","24","T067","34","Zoology","Tutor 67"
"12028","32","THURSDAY",4,"1","ASSIGNED","18","T041","34","Computer Science","Tutor 41"
"12029","32","THURSDAY",5,"1","ASSIGNED","21","T054","34","Physics","Tutor 54"
"12030","32","THURSDAY",6,"1","ASSIGNED","23","T056","34","Botany","Tutor 56"
"12031","32","THURSDAY",7,"1","ASSIGNED","24","T078","34","Zoology","Tutor 78"
"12032","32","THURSDAY",8,"1","ASSIGNED","20","T053","34","Maths","Tutor 53"
"12033","32","FRIDAY",1,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12034","32","FRIDAY",2,"1","ASSIGNED","23","T077","34","Botany","Tutor 77"
"12035","32","FRIDAY",3,"1","ASSIGNED","22","T056","34","Chemistry","Tutor 56"
"12036","32","FRIDAY",4,"1","ASSIGNED","23","T076","34","Botany","Tutor 76"
"12037","32","FRIDAY",5,"1","ASSIGNED","23","T076","34","Botany","Tutor 76"
"12038","32","FRIDAY",6,"1","ASSIGNED","20","T073","34","Maths","Tutor 73"
"12039","32","FRIDAY",7,"1","ASSIGNED","20","T053","34","Maths","Tutor 53"
"12040","32","FRIDAY",8,"1","ASSIGNED","25","T069","34","Tamil","Tutor 69"
"12041","32","SATURDAY",1,"1","ASSIGNED","22","T076","34","Chemistry","Tutor 76"
"12042","32","SATURDAY",2,"1","ASSIGNED","17","T040","34","Moral Science","Tutor 40"
"12043","32","SATURDAY",3,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12044","32","SATURDAY",4,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12045","32","SATURDAY",5,"1","ASSIGNED","26","T039","34","English","Tutor 39"
"12046","32","SATURDAY",6,"1","ASSIGNED","24","T048","34","Zoology","Tutor 48"
"12047","32","SATURDAY",7,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12048","32","SATURDAY",8,"1","ASSIGNED","20","T053","34","Maths","Tutor 53"
"12049","33","MONDAY",1,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12050","33","MONDAY",2,"1","ASSIGNED","17","T041","34","Moral Science","Tutor 41"
"12051","33","MONDAY",3,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12052","33","MONDAY",4,"1","ASSIGNED","20","T053","34","Maths","Tutor 53"
"12053","33","MONDAY",5,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12054","33","MONDAY",6,"1","ASSIGNED","24","T048","34","Zoology","Tutor 48"
"12055","33","MONDAY",7,"1","ASSIGNED","24","T077","34","Zoology","Tutor 77"
"12056","33","MONDAY",8,"1","ASSIGNED","24","T077","34","Zoology","Tutor 77"
"12057","33","TUESDAY",1,"1","ASSIGNED","24","T067","34","Zoology","Tutor 67"
"12058","33","TUESDAY",2,"1","ASSIGNED","24","T077","34","Zoology","Tutor 77"
"12059","33","TUESDAY",3,"1","ASSIGNED","25","T049","34","Tamil","Tutor 49"
"12060","33","TUESDAY",4,"1","ASSIGNED","22","T076","34","Chemistry","Tutor 76"
"12061","33","TUESDAY",5,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12062","33","TUESDAY",6,"1","ASSIGNED","18","T042","34","Computer Science","Tutor 42"
"12063","33","TUESDAY",7,"1","ASSIGNED","22","T076","34","Chemistry","Tutor 76"
"12064","33","TUESDAY",8,"1","ASSIGNED","26","T050","34","English","Tutor 50"
"12065","33","WEDNESDAY",1,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12066","33","WEDNESDAY",2,"1","ASSIGNED","21","T054","34","Physics","Tutor 54"
"12067","33","WEDNESDAY",3,"1","ASSIGNED","21","T074","34","Physics","Tutor 74"
"12068","33","WEDNESDAY",4,"1","ASSIGNED","22","T075","34","Chemistry","Tutor 75"
"12069","33","WEDNESDAY",5,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12070","33","WEDNESDAY",6,"1","ASSIGNED","24","T078","34","Zoology","Tutor 78"
"12071","33","WEDNESDAY",7,"1","ASSIGNED","25","T079","34","Tamil","Tutor 79"
"12072","33","WEDNESDAY",8,"1","ASSIGNED","18","T041","34","Computer Science","Tutor 41"
"12073","33","THURSDAY",1,"1","ASSIGNED","23","T077","34","Botany","Tutor 77"
"12074","33","THURSDAY",2,"1","ASSIGNED","21","T055","34","Physics","Tutor 55"
"12075","33","THURSDAY",3,"1","ASSIGNED","20","T054","34","Maths","Tutor 54"
"12076","33","THURSDAY",4,"1","ASSIGNED","23","T077","34","Botany","Tutor 77"
"12077","33","THURSDAY",5,"1","ASSIGNED","25","T049","34","Tamil","Tutor 49"
"12078","33","THURSDAY",6,"1","ASSIGNED","26","T050","34","English","Tutor 50"
"12079","33","THURSDAY",7,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12080","33","THURSDAY",8,"1","ASSIGNED","20","T073","34","Maths","Tutor 73"
"12081","33","FRIDAY",1,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12082","33","FRIDAY",2,"1","ASSIGNED","20","T053","34","Maths","Tutor 53"
"12083","33","FRIDAY",3,"1","ASSIGNED","20","T053","34","Maths","Tutor 53"
"12084","33","FRIDAY",4,"1","ASSIGNED","19","T042","34","Physical Training","Tutor 42"
"12085","33","FRIDAY",5,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12086","33","FRIDAY",6,"1","ASSIGNED","26","T040","34","English","Tutor 40"
"12087","33","FRIDAY",7,"1","ASSIGNED","23","T077","34","Botany","Tutor 77"
"12088","33","FRIDAY",8,"1","ASSIGNED","23","T077","34","Botany","Tutor 77"
"12089","33","SATURDAY",1,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12090","33","SATURDAY",2,"1","ASSIGNED","26","T039","34","English","Tutor 39"
"12091","33","SATURDAY",3,"1","ASSIGNED","19","T052","34","Physical Training","Tutor 52"
"12092","33","SATURDAY",4,"1","ASSIGNED","23","T077","34","Botany","Tutor 77"
"12093","33","SATURDAY",5,"1","ASSIGNED","25","T049","34","Tamil","Tutor 49"
"12094","33","SATURDAY",6,"1","ASSIGNED","24","T077","34","Zoology","Tutor 77"
"12095","33","SATURDAY",7,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12096","33","SATURDAY",8,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12097","34","MONDAY",1,"1","ASSIGNED","24","T078","34","Zoology","Tutor 78"
"12098","34","MONDAY",2,"1","ASSIGNED","24","T068","34","Zoology","Tutor 68"
"12099","34","MONDAY",3,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12100","34","MONDAY",4,"1","ASSIGNED","23","T077","34","Botany","Tutor 77"
"12101","34","MONDAY",5,"1","ASSIGNED","17","T041","34","Moral Science","Tutor 41"
"12102","34","MONDAY",6,"1","ASSIGNED","22","T056","34","Chemistry","Tutor 56"
"12103","34","MONDAY",7,"1","ASSIGNED","24","T078","34","Zoology","Tutor 78"
"12104","34","MONDAY",8,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12105","34","TUESDAY",1,"1","ASSIGNED","22","T076","34","Chemistry","Tutor 76"
"12106","34","TUESDAY",2,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12107","34","TUESDAY",3,"1","ASSIGNED","19","T052","34","Physical Training","Tutor 52"
"12108","34","TUESDAY",4,"1","ASSIGNED","25","T049","34","Tamil","Tutor 49"
"12109","34","TUESDAY",5,"1","ASSIGNED","19","T052","34","Physical Training","Tutor 52"
"12110","34","TUESDAY",6,"1","ASSIGNED","26","T049","34","English","Tutor 49"
"12111","34","TUESDAY",7,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12112","34","TUESDAY",8,"1","ASSIGNED","20","T053","34","Maths","Tutor 53"
"12113","34","WEDNESDAY",1,"1","ASSIGNED","18","T041","34","Computer Science","Tutor 41"
"12114","34","WEDNESDAY",2,"1","ASSIGNED","24","T078","34","Zoology","Tutor 78"
"12115","34","WEDNESDAY",3,"1","ASSIGNED","22","T075","34","Chemistry","Tutor 75"
"12116","34","WEDNESDAY",4,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12117","34","WEDNESDAY",5,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12118","34","WEDNESDAY",6,"1","CONFLICT","24",NULL,"34","Zoology",NULL
"12119","34","WEDNESDAY",7,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12120","34","WEDNESDAY",8,"1","ASSIGNED","22","T075","34","Chemistry","Tutor 75"
"12121","34","THURSDAY",1,"1","ASSIGNED","21","T074","34","Physics","Tutor 74"
"12122","34","THURSDAY",2,"1","ASSIGNED","24","T078","34","Zoology","Tutor 78"
"12123","34","THURSDAY",3,"1","ASSIGNED","21","T074","34","Physics","Tutor 74"
"12124","34","THURSDAY",4,"1","ASSIGNED","20","T073","34","Maths","Tutor 73"
"12125","34","THURSDAY",5,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12126","34","THURSDAY",6,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12127","34","THURSDAY",7,"1","ASSIGNED","25","T069","34","Tamil","Tutor 69"
"12128","34","THURSDAY",8,"1","ASSIGNED","23","T076","34","Botany","Tutor 76"
"12129","34","FRIDAY",1,"1","ASSIGNED","26","T040","34","English","Tutor 40"
"12130","34","FRIDAY",2,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12131","34","FRIDAY",3,"1","ASSIGNED","25","T049","34","Tamil","Tutor 49"
"12132","34","FRIDAY",4,"1","ASSIGNED","24","T078","34","Zoology","Tutor 78"
"12133","34","FRIDAY",5,"1","ASSIGNED","20","T073","34","Maths","Tutor 73"
"12134","34","FRIDAY",6,"1","ASSIGNED","25","T069","34","Tamil","Tutor 69"
"12135","34","FRIDAY",7,"1","ASSIGNED","20","T063","34","Maths","Tutor 63"
"12136","34","FRIDAY",8,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12137","34","SATURDAY",1,"1","ASSIGNED","23","T077","34","Botany","Tutor 77"
"12138","34","SATURDAY",2,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12139","34","SATURDAY",3,"1","ASSIGNED","23","T077","34","Botany","Tutor 77"
"12140","34","SATURDAY",4,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12141","34","SATURDAY",5,"1","ASSIGNED","26","T040","34","English","Tutor 40"
"12142","34","SATURDAY",6,"1","ASSIGNED","18","T041","34","Computer Science","Tutor 41"
"12143","34","SATURDAY",7,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12144","34","SATURDAY",8,"1","ASSIGNED","26","T049","34","English","Tutor 49"
"12145","35","MONDAY",1,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12146","35","MONDAY",2,"1","ASSIGNED","22","T056","34","Chemistry","Tutor 56"
"12147","35","MONDAY",3,"1","ASSIGNED","23","T056","34","Botany","Tutor 56"
"12148","35","MONDAY",4,"1","ASSIGNED","26","T050","34","English","Tutor 50"
"12149","35","MONDAY",5,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12150","35","MONDAY",6,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12151","35","MONDAY",7,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12152","35","MONDAY",8,"1","ASSIGNED","26","T050","34","English","Tutor 50"
"12153","35","TUESDAY",1,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12154","35","TUESDAY",2,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12155","35","TUESDAY",3,"1","ASSIGNED","25","T068","34","Tamil","Tutor 68"
"12156","35","TUESDAY",4,"1","ASSIGNED","24","T068","34","Zoology","Tutor 68"
"12157","35","TUESDAY",5,"1","ASSIGNED","24","T068","34","Zoology","Tutor 68"
"12158","35","TUESDAY",6,"1","ASSIGNED","23","T076","34","Botany","Tutor 76"
"12159","35","TUESDAY",7,"1","ASSIGNED","24","T077","34","Zoology","Tutor 77"
"12160","35","TUESDAY",8,"1","ASSIGNED","22","T076","34","Chemistry","Tutor 76"
"12161","35","WEDNESDAY",1,"1","ASSIGNED","18","T042","34","Computer Science","Tutor 42"
"12162","35","WEDNESDAY",2,"1","ASSIGNED","20","T053","34","Maths","Tutor 53"
"12163","35","WEDNESDAY",3,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12164","35","WEDNESDAY",4,"1","ASSIGNED","20","T053","34","Maths","Tutor 53"
"12165","35","WEDNESDAY",5,"1","ASSIGNED","26","T050","34","English","Tutor 50"
"12166","35","WEDNESDAY",6,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12167","35","WEDNESDAY",7,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12168","35","WEDNESDAY",8,"1","ASSIGNED","19","T062","34","Physical Training","Tutor 62"
"12169","35","THURSDAY",1,"1","ASSIGNED","25","T049","34","Tamil","Tutor 49"
"12170","35","THURSDAY",2,"1","CONFLICT","24",NULL,"34","Zoology",NULL
"12171","35","THURSDAY",3,"1","ASSIGNED","23","T077","34","Botany","Tutor 77"
"12172","35","THURSDAY",4,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12173","35","THURSDAY",5,"1","ASSIGNED","19","T062","34","Physical Training","Tutor 62"
"12174","35","THURSDAY",6,"1","ASSIGNED","17","T051","34","Moral Science","Tutor 51"
"12175","35","THURSDAY",7,"1","CONFLICT","24",NULL,"34","Zoology",NULL
"12176","35","THURSDAY",8,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12177","35","FRIDAY",1,"1","ASSIGNED","26","T050","34","English","Tutor 50"
"12178","35","FRIDAY",2,"1","ASSIGNED","24","T078","34","Zoology","Tutor 78"
"12179","35","FRIDAY",3,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12180","35","FRIDAY",4,"1","ASSIGNED","20","T073","34","Maths","Tutor 73"
"12181","35","FRIDAY",5,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12182","35","FRIDAY",6,"1","ASSIGNED","25","T078","34","Tamil","Tutor 78"
"12183","35","FRIDAY",7,"1","ASSIGNED","18","T042","34","Computer Science","Tutor 42"
"12184","35","FRIDAY",8,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12185","35","SATURDAY",1,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12186","35","SATURDAY",2,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12187","35","SATURDAY",3,"1","ASSIGNED","25","T049","34","Tamil","Tutor 49"
"12188","35","SATURDAY",4,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12189","35","SATURDAY",5,"1","ASSIGNED","24","T068","34","Zoology","Tutor 68"
"12190","35","SATURDAY",6,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12191","35","SATURDAY",7,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12192","35","SATURDAY",8,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12193","36","MONDAY",1,"1","ASSIGNED","26","T050","34","English","Tutor 50"
"12194","36","MONDAY",2,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12195","36","MONDAY",3,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12196","36","MONDAY",4,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12197","36","MONDAY",5,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12198","36","MONDAY",6,"1","ASSIGNED","22","T076","34","Chemistry","Tutor 76"
"12199","36","MONDAY",7,"1","ASSIGNED","26","T050","34","English","Tutor 50"
"12200","36","MONDAY",8,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12201","36","TUESDAY",1,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12202","36","TUESDAY",2,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12203","36","TUESDAY",3,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12204","36","TUESDAY",4,"1","ASSIGNED","17","T050","34","Moral Science","Tutor 50"
"12205","36","TUESDAY",5,"1","ASSIGNED","24","T077","34","Zoology","Tutor 77"
"12206","36","TUESDAY",6,"1","ASSIGNED","23","T077","34","Botany","Tutor 77"
"12207","36","TUESDAY",7,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12208","36","TUESDAY",8,"1","ASSIGNED","24","T077","34","Zoology","Tutor 77"
"12209","36","WEDNESDAY",1,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12210","36","WEDNESDAY",2,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12211","36","WEDNESDAY",3,"1","CONFLICT","24",NULL,"34","Zoology",NULL
"12212","36","WEDNESDAY",4,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12213","36","WEDNESDAY",5,"1","ASSIGNED","26","T060","34","English","Tutor 60"
"12214","36","WEDNESDAY",6,"1","ASSIGNED","25","T069","34","Tamil","Tutor 69"
"12215","36","WEDNESDAY",7,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12216","36","WEDNESDAY",8,"1","ASSIGNED","25","T069","34","Tamil","Tutor 69"
"12217","36","THURSDAY",1,"1","ASSIGNED","24","T068","34","Zoology","Tutor 68"
"12218","36","THURSDAY",2,"1","ASSIGNED","21","T075","34","Physics","Tutor 75"
"12219","36","THURSDAY",3,"1","ASSIGNED","24","T068","34","Zoology","Tutor 68"
"12220","36","THURSDAY",4,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12221","36","THURSDAY",5,"1","ASSIGNED","25","T069","34","Tamil","Tutor 69"
"12222","36","THURSDAY",6,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12223","36","THURSDAY",7,"1","CONFLICT","24",NULL,"34","Zoology",NULL
"12224","36","THURSDAY",8,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12225","36","FRIDAY",1,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12226","36","FRIDAY",2,"1","ASSIGNED","26","T040","34","English","Tutor 40"
"12227","36","FRIDAY",3,"1","ASSIGNED","25","T069","34","Tamil","Tutor 69"
"12228","36","FRIDAY",4,"1","CONFLICT","24",NULL,"34","Zoology",NULL
"12229","36","FRIDAY",5,"1","ASSIGNED","19","T052","34","Physical Training","Tutor 52"
"12230","36","FRIDAY",6,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12231","36","FRIDAY",7,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12232","36","FRIDAY",8,"1","ASSIGNED","19","T042","34","Physical Training","Tutor 42"
"12233","36","SATURDAY",1,"1","ASSIGNED","18","T041","34","Computer Science","Tutor 41"
"12234","36","SATURDAY",2,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12235","36","SATURDAY",3,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12236","36","SATURDAY",4,"1","ASSIGNED","18","T051","34","Computer Science","Tutor 51"
"12237","36","SATURDAY",5,"1","ASSIGNED","20","T073","34","Maths","Tutor 73"
"12238","36","SATURDAY",6,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12239","36","SATURDAY",7,"1","ASSIGNED","20","T073","34","Maths","Tutor 73"
"12240","36","SATURDAY",8,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12241","37","MONDAY",1,"1","CONFLICT","24",NULL,"34","Zoology",NULL
"12242","37","MONDAY",2,"1","ASSIGNED","17","T051","34","Moral Science","Tutor 51"
"12243","37","MONDAY",3,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12244","37","MONDAY",4,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12245","37","MONDAY",5,"1","ASSIGNED","26","T059","34","English","Tutor 59"
"12246","37","MONDAY",6,"1","ASSIGNED","26","T060","34","English","Tutor 60"
"12247","37","MONDAY",7,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12248","37","MONDAY",8,"1","ASSIGNED","19","T052","34","Physical Training","Tutor 52"
"12249","37","TUESDAY",1,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12250","37","TUESDAY",2,"1","ASSIGNED","24","T078","34","Zoology","Tutor 78"
"12251","37","TUESDAY",3,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12252","37","TUESDAY",4,"1","ASSIGNED","25","T069","34","Tamil","Tutor 69"
"12253","37","TUESDAY",5,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12254","37","TUESDAY",6,"1","ASSIGNED","24","T078","34","Zoology","Tutor 78"
"12255","37","TUESDAY",7,"1","ASSIGNED","18","T052","34","Computer Science","Tutor 52"
"12256","37","TUESDAY",8,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12257","37","WEDNESDAY",1,"1","ASSIGNED","20","T073","34","Maths","Tutor 73"
"12258","37","WEDNESDAY",2,"1","ASSIGNED","19","T052","34","Physical Training","Tutor 52"
"12259","37","WEDNESDAY",3,"1","CONFLICT","24",NULL,"34","Zoology",NULL
"12260","37","WEDNESDAY",4,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12261","37","WEDNESDAY",5,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12262","37","WEDNESDAY",6,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12263","37","WEDNESDAY",7,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12264","37","WEDNESDAY",8,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12265","37","THURSDAY",1,"1","ASSIGNED","25","T069","34","Tamil","Tutor 69"
"12266","37","THURSDAY",2,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12267","37","THURSDAY",3,"1","ASSIGNED","24","T078","34","Zoology","Tutor 78"
"12268","37","THURSDAY",4,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12269","37","THURSDAY",5,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12270","37","THURSDAY",6,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12271","37","THURSDAY",7,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12272","37","THURSDAY",8,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12273","37","FRIDAY",1,"1","ASSIGNED","18","T041","34","Computer Science","Tutor 41"
"12274","37","FRIDAY",2,"1","ASSIGNED","26","T050","34","English","Tutor 50"
"12275","37","FRIDAY",3,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12276","37","FRIDAY",4,"1","CONFLICT","24",NULL,"34","Zoology",NULL
"12277","37","FRIDAY",5,"1","ASSIGNED","25","T069","34","Tamil","Tutor 69"
"12278","37","FRIDAY",6,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12279","37","FRIDAY",7,"1","ASSIGNED","25","T069","34","Tamil","Tutor 69"
"12280","37","FRIDAY",8,"1","ASSIGNED","20","T073","34","Maths","Tutor 73"
"12281","37","SATURDAY",1,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12282","37","SATURDAY",2,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12283","37","SATURDAY",3,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12284","37","SATURDAY",4,"1","ASSIGNED","24","T068","34","Zoology","Tutor 68"
"12285","37","SATURDAY",5,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12286","37","SATURDAY",6,"1","ASSIGNED","26","T050","34","English","Tutor 50"
"12287","37","SATURDAY",7,"1","ASSIGNED","23","T077","34","Botany","Tutor 77"
"12288","37","SATURDAY",8,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12289","38","MONDAY",1,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12290","38","MONDAY",2,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12291","38","MONDAY",3,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12292","38","MONDAY",4,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12293","38","MONDAY",5,"1","ASSIGNED","25","T068","34","Tamil","Tutor 68"
"12294","38","MONDAY",6,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12295","38","MONDAY",7,"1","CONFLICT","21",NULL,"34","Physics",NULL
"12296","38","MONDAY",8,"1","ASSIGNED","17","T051","34","Moral Science","Tutor 51"
"12297","38","TUESDAY",1,"1","CONFLICT","20",NULL,"34","Maths",NULL
"12298","38","TUESDAY",2,"1","CONFLICT","24",NULL,"34","Zoology",NULL
"12299","38","TUESDAY",3,"1","ASSIGNED","19","T062","34","Physical Training","Tutor 62"
"12300","38","TUESDAY",4,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12301","38","TUESDAY",5,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12302","38","TUESDAY",6,"1","CONFLICT","23",NULL,"34","Botany",NULL
"12303","38","TUESDAY",7,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
"12304","38","TUESDAY",8,"1","CONFLICT","22",NULL,"34","Chemistry",NULL
